Name,Value.videoId,Value.author,text
908,YSAFr7by81U,Laki2Mempuni,i miss it
909,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
910,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
911,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
912,YSAFr7by81U,Krisinatorr,The good old days ??
913,YSAFr7by81U,marlyy k,2022????
914,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
915,YSAFr7by81U,Haley Bennett,This is literally stranger things
916,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
917,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
918,YSAFr7by81U,BENJAMIN V.,2022?
919,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
920,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
921,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
922,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
923,YSAFr7by81U,Lexi Sauve,Hi
924,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
925,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
926,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
927,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
928,YSAFr7by81U,Laki2Mempuni,i miss it
929,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
930,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
931,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
932,YSAFr7by81U,Krisinatorr,The good old days ??
933,YSAFr7by81U,marlyy k,2022????
934,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
935,YSAFr7by81U,Haley Bennett,This is literally stranger things
936,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
937,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
938,YSAFr7by81U,BENJAMIN V.,2022?
939,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
940,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
941,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
942,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
943,YSAFr7by81U,Lexi Sauve,Hi
944,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
945,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
946,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
947,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
948,YSAFr7by81U,Laki2Mempuni,i miss it
949,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
950,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
951,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
952,YSAFr7by81U,Krisinatorr,The good old days ??
953,YSAFr7by81U,marlyy k,2022????
954,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
955,YSAFr7by81U,Haley Bennett,This is literally stranger things
956,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
957,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
958,YSAFr7by81U,BENJAMIN V.,2022?
959,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
960,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
961,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
962,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
963,YSAFr7by81U,Lexi Sauve,Hi
964,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
965,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
966,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
967,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
968,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
969,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
970,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
971,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
972,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
973,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
974,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
975,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
976,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
977,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
978,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
979,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
980,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
981,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
982,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
983,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
984,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
985,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
986,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
987,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
988,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
989,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
990,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
991,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
992,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
993,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
994,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
995,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
996,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
997,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
998,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
999,sGN2oYYV3xg,Rashidi Pakri,nailed it
1000,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1001,sGN2oYYV3xg,Rashidi Pakri,nailed it
1002,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1003,sGN2oYYV3xg,Rashidi Pakri,nailed it
1004,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1005,sGN2oYYV3xg,Rashidi Pakri,nailed it
1006,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1007,sGN2oYYV3xg,Rashidi Pakri,nailed it
1008,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1009,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
1010,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
1011,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
1012,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
1013,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
1014,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
1015,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
1016,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
1017,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
1018,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
1019,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
1020,hZg4-AtRVHQ,Rikitiki Baranara,First
1021,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
1022,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
1023,hZg4-AtRVHQ,Dead,Wth?
1024,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS jîErgen?</b>"
1025,hZg4-AtRVHQ,Adam,Wtf???????
1026,hZg4-AtRVHQ,no thing,Koniáiva
1027,hZg4-AtRVHQ,Dhfhh Gughj,??????
1028,hZg4-AtRVHQ,Steven Angelo Collini,dead
1029,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
1030,BhkBifP4aiQ,Baka no Krow,Thats cool.
1031,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
1032,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
1033,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
1034,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
1035,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
1036,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
1037,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
1038,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
1039,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
1040,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
1041,BhkBifP4aiQ,Baka no Krow,Thats cool.
1042,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
1043,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
1044,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
1045,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
1046,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
1047,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
1048,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
1049,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
1050,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
1051,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
1052,YSAFr7by81U,Laki2Mempuni,i miss it
1053,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
1054,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
1055,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
1056,YSAFr7by81U,Krisinatorr,The good old days ??
1057,YSAFr7by81U,marlyy k,2022????
1058,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
1059,YSAFr7by81U,Haley Bennett,This is literally stranger things
1060,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
1061,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
1062,YSAFr7by81U,BENJAMIN V.,2022?
1063,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
1064,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
1065,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
1066,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
1067,YSAFr7by81U,Lexi Sauve,Hi
1068,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
1069,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
1070,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
1071,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
1072,YSAFr7by81U,Laki2Mempuni,i miss it
1073,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
1074,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
1075,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
1076,YSAFr7by81U,Krisinatorr,The good old days ??
1077,YSAFr7by81U,marlyy k,2022????
1078,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
1079,YSAFr7by81U,Haley Bennett,This is literally stranger things
1080,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
1081,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
1082,YSAFr7by81U,BENJAMIN V.,2022?
1083,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
1084,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
1085,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
1086,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
1087,YSAFr7by81U,Lexi Sauve,Hi
1088,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
1089,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
1090,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
1091,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
1092,YSAFr7by81U,Laki2Mempuni,i miss it
1093,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
1094,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
1095,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
1096,YSAFr7by81U,Krisinatorr,The good old days ??
1097,YSAFr7by81U,marlyy k,2022????
1098,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
1099,YSAFr7by81U,Haley Bennett,This is literally stranger things
1100,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
1101,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
1102,YSAFr7by81U,BENJAMIN V.,2022?
1103,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
1104,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
1105,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
1106,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
1107,YSAFr7by81U,Lexi Sauve,Hi
1108,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
1109,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
1110,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
1111,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
1112,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
1113,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
1114,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
1115,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
1116,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
1117,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
1118,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
1119,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
1120,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
1121,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
1122,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
1123,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
1124,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
1125,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
1126,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
1127,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
1128,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
1129,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
1130,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
1131,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
1132,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
1133,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
1134,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
1135,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
1136,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
1137,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
1138,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
1139,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
1140,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
1141,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
1142,PT5qFiBr7Rk,ClÇment Couadou,"Pewds, do you think Harry is hairy?"
1143,sGN2oYYV3xg,Rashidi Pakri,nailed it
1144,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1145,sGN2oYYV3xg,Rashidi Pakri,nailed it
1146,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1147,sGN2oYYV3xg,Rashidi Pakri,nailed it
1148,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1149,sGN2oYYV3xg,Rashidi Pakri,nailed it
1150,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
1151,sGN2oYYV3xg,Rashidi Pakri,nailed it
1152,sGN2oYYV3xg,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/"">https://broarmy.net/index.php/Thread/32643-BEST-BIKE-GAME-EVER-BikePark/</a><br>^ Comments are here bros!"
