Name,Value.videoId,Value.author,text
2711,uwSuPegXJuo,Boi solo,Covid is almost over
2712,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2713,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2714,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2715,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2716,uwSuPegXJuo,Carla X,I came because of Google plus
2717,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2718,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2719,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2720,uwSuPegXJuo,Azuraii,Last my dudde
2721,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2722,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2723,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2724,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2725,uwSuPegXJuo,Dominic Wei·haupt,More please
2726,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2727,uwSuPegXJuo,letitia mcclung,Donald chicken
2728,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2729,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2730,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2731,uwSuPegXJuo,Boi solo,Covid is almost over
2732,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2733,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2734,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2735,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2736,uwSuPegXJuo,Carla X,I came because of Google plus
2737,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2738,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2739,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2740,uwSuPegXJuo,Azuraii,Last my dudde
2741,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2742,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2743,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2744,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2745,uwSuPegXJuo,Dominic Wei·haupt,More please
2746,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2747,uwSuPegXJuo,letitia mcclung,Donald chicken
2748,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2749,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2750,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2751,uwSuPegXJuo,Boi solo,Covid is almost over
2752,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2753,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2754,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2755,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2756,uwSuPegXJuo,Carla X,I came because of Google plus
2757,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2758,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2759,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2760,uwSuPegXJuo,Azuraii,Last my dudde
2761,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2762,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2763,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2764,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2765,uwSuPegXJuo,Dominic Wei·haupt,More please
2766,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2767,uwSuPegXJuo,letitia mcclung,Donald chicken
2768,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2769,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2770,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2771,uwSuPegXJuo,Boi solo,Covid is almost over
2772,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2773,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2774,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2775,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2776,uwSuPegXJuo,Carla X,I came because of Google plus
2777,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2778,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2779,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2780,uwSuPegXJuo,Azuraii,Last my dudde
2781,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2782,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2783,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2784,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2785,uwSuPegXJuo,Dominic Wei·haupt,More please
2786,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2787,uwSuPegXJuo,letitia mcclung,Donald chicken
2788,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2789,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2790,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2791,UzqZwh0-p34,Garnet Shines,Kawai
2792,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
2793,UzqZwh0-p34,PewDiePie,senpai
2794,UzqZwh0-p34,Garnet Shines,Kawai
2795,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
2796,UzqZwh0-p34,PewDiePie,senpai
2797,UzqZwh0-p34,Garnet Shines,Kawai
2798,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
2799,UzqZwh0-p34,PewDiePie,senpai
2800,UzqZwh0-p34,Garnet Shines,Kawai
2801,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
2802,UzqZwh0-p34,PewDiePie,senpai
2803,UzqZwh0-p34,Garnet Shines,Kawai
2804,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
2805,UzqZwh0-p34,PewDiePie,senpai
2806,uN-TvWzeEvA,sCreamZ3r0,Ok
2807,uN-TvWzeEvA,A channel,Ok
2808,uN-TvWzeEvA,isaac sanderson,this whole video is him hating on apple
2809,uN-TvWzeEvA,Scarlet Evans,"<a href=""https://www.youtube.com/watch?v=uN-TvWzeEvA&amp;t=8m00s"">8:00</a> topologists see  no difference"
2810,uN-TvWzeEvA,Remihacker5,ok
2811,uN-TvWzeEvA,Ferodeny777,"<a href=""https://www.youtube.com/watch?v=uN-TvWzeEvA&amp;t=1m30s"">1:30</a> Yes, I still do it haha"
2812,uN-TvWzeEvA,CBS Records,Did pewdiepie invent becquerel homestuck
2813,uN-TvWzeEvA,ghost 79,Ok
2814,uN-TvWzeEvA,StonerMountin,F
2815,uN-TvWzeEvA,BadBreaker,Ok
2816,uN-TvWzeEvA,Louie-kun,ok
2817,uN-TvWzeEvA,Gurs,Kinda crazy considering what&#39;s happening in Ohio with the train derailments lmfao - was this a warning?
2818,uN-TvWzeEvA,Tobito Draws,ok
2819,uN-TvWzeEvA,123 123 UIK,Ok
2820,uN-TvWzeEvA,Bruh Moment,This aged well
2821,uN-TvWzeEvA,JamEnt30,Ok
2822,uN-TvWzeEvA,Matt RBX,Ok
2823,uN-TvWzeEvA,CeJayidk,"It&#39;s so freaky how many Swedish people I&#39;ve met (I&#39;m Swedish myself) that reminds me a lot of felix. I think it&#39;s the blond hair, behaviour and something about the face. But like, he&#39;s just like a type of swede or something ??"
2824,uN-TvWzeEvA,JMS,QuÇ?
2825,uN-TvWzeEvA,Shubh Aggarwal,"<a href=""https://www.youtube.com/watch?v=uN-TvWzeEvA&amp;t=17m55s"">17:55</a>, The character looks so similar to the reiss titan. Just wanted to point that out!!????"
2826,dHX4V1_LGnQ,Jay1nca,ok
2827,dHX4V1_LGnQ,Fire.,"I liked the video, boss"
2828,dHX4V1_LGnQ,Acemator,"&quot;Job the boss, I did&quot;"
2829,dHX4V1_LGnQ,CeJayidk,So cute that Edgar went with him as soon as he left ??
2830,dHX4V1_LGnQ,Hobi's Tiny Heart Bag,THE WAY EDGAR RUNS AFTER HIM MY HEART
2831,dHX4V1_LGnQ,Smokestack,I&#39;ll be honest. Some of these are me lol. Unless I am the groundskeeper and its my job to clean and also paint the lines? Go fuck yourself. You clean the lot that needs painted or pay me for cleaning it too. <b>Shrug</b>
2832,dHX4V1_LGnQ,iKuma,"That solar panel installation at <a href=""https://www.youtube.com/watch?v=dHX4V1_LGnQ&amp;t=5m45s"">5:45</a> is so dumb. but some customers literally do not care, they just want the panels even if they are in shade most of the time..."
2833,dHX4V1_LGnQ,dylan pauls,This is the entire South African work ethic in 15 minutes
2834,dHX4V1_LGnQ,Meme man,"<a href=""https://www.youtube.com/watch?v=dHX4V1_LGnQ&amp;t=7m35s"">7:35</a>  ahh perry the platypus what an unexpected surprise"
2835,dHX4V1_LGnQ,Hamza Sultan,"Nice one, Daraz."
2836,dHX4V1_LGnQ,JacobPug Poirier,"<a href=""https://www.youtube.com/watch?v=dHX4V1_LGnQ&amp;t=4m08s"">4:08</a> my dad&#39;s name is Daniel P"
2837,dHX4V1_LGnQ,Bailey,I seriously had to stop watching the video cuz you started saying BOSS soooooooo fuckin much for a while i went insane.
2838,dHX4V1_LGnQ,modaser stragon,Yo...im seeing this again in 2023
2839,dHX4V1_LGnQ,Ramy Fal,The AC thing is real<br>They do this to achieve very cold air out of the &quot;outdoor unit&quot; in the negatives <br>By runing the Ac as a Heater <br>The heat goes outside and the gouse gets very cold can go to -20¯C
2840,dHX4V1_LGnQ,Bkrispy,Peak time of YouTube
2841,dHX4V1_LGnQ,BrewdSherrito,What really blows is that being a sub contractor your boss sometimes tells you to do this dumb shit and it puts you in kind of a rock and a hard place. So normally I?d do what they say with enough witnesses and the owner would have a fit then I?d get to do it the right way. Most of the time it?s the worker that does it so just for the curious that?s a little explanation boss
2842,dHX4V1_LGnQ,Golden Eclipse,&quot;My boss told me to have a good day so I went home&quot;<br>I actually have a mug that says that. That&#39;s pretty ironic.
2843,dHX4V1_LGnQ,Lizzie,Those are done by the same people who say immigrants are taking their jobs ??.
2844,dHX4V1_LGnQ,Ranger Morgan,Fuck ups like honestly they suck so much
2845,dHX4V1_LGnQ,Mathieu Vaillancourt,"Normally, its because you know the job asked is dumb, and the boss is like &quot;dont argue with me or its your last job you&#39;ll be given&quot;."
2846,dHX4V1_LGnQ,Jay1nca,ok
2847,dHX4V1_LGnQ,Fire.,"I liked the video, boss"
2848,dHX4V1_LGnQ,Acemator,"&quot;Job the boss, I did&quot;"
2849,dHX4V1_LGnQ,CeJayidk,So cute that Edgar went with him as soon as he left ??
2850,dHX4V1_LGnQ,Hobi's Tiny Heart Bag,THE WAY EDGAR RUNS AFTER HIM MY HEART
2851,dHX4V1_LGnQ,Smokestack,I&#39;ll be honest. Some of these are me lol. Unless I am the groundskeeper and its my job to clean and also paint the lines? Go fuck yourself. You clean the lot that needs painted or pay me for cleaning it too. <b>Shrug</b>
2852,dHX4V1_LGnQ,iKuma,"That solar panel installation at <a href=""https://www.youtube.com/watch?v=dHX4V1_LGnQ&amp;t=5m45s"">5:45</a> is so dumb. but some customers literally do not care, they just want the panels even if they are in shade most of the time..."
2853,dHX4V1_LGnQ,dylan pauls,This is the entire South African work ethic in 15 minutes
2854,dHX4V1_LGnQ,Meme man,"<a href=""https://www.youtube.com/watch?v=dHX4V1_LGnQ&amp;t=7m35s"">7:35</a>  ahh perry the platypus what an unexpected surprise"
2855,dHX4V1_LGnQ,Hamza Sultan,"Nice one, Daraz."
2856,dHX4V1_LGnQ,JacobPug Poirier,"<a href=""https://www.youtube.com/watch?v=dHX4V1_LGnQ&amp;t=4m08s"">4:08</a> my dad&#39;s name is Daniel P"
2857,dHX4V1_LGnQ,Bailey,I seriously had to stop watching the video cuz you started saying BOSS soooooooo fuckin much for a while i went insane.
2858,dHX4V1_LGnQ,modaser stragon,Yo...im seeing this again in 2023
2859,dHX4V1_LGnQ,Ramy Fal,The AC thing is real<br>They do this to achieve very cold air out of the &quot;outdoor unit&quot; in the negatives <br>By runing the Ac as a Heater <br>The heat goes outside and the gouse gets very cold can go to -20¯C
2860,dHX4V1_LGnQ,Bkrispy,Peak time of YouTube
2861,dHX4V1_LGnQ,BrewdSherrito,What really blows is that being a sub contractor your boss sometimes tells you to do this dumb shit and it puts you in kind of a rock and a hard place. So normally I?d do what they say with enough witnesses and the owner would have a fit then I?d get to do it the right way. Most of the time it?s the worker that does it so just for the curious that?s a little explanation boss
2862,dHX4V1_LGnQ,Golden Eclipse,&quot;My boss told me to have a good day so I went home&quot;<br>I actually have a mug that says that. That&#39;s pretty ironic.
2863,dHX4V1_LGnQ,Lizzie,Those are done by the same people who say immigrants are taking their jobs ??.
2864,dHX4V1_LGnQ,Ranger Morgan,Fuck ups like honestly they suck so much
2865,dHX4V1_LGnQ,Mathieu Vaillancourt,"Normally, its because you know the job asked is dumb, and the boss is like &quot;dont argue with me or its your last job you&#39;ll be given&quot;."
2866,5pEPpNpbnCI,ZaXh Studio,Nostalgic days
2867,5pEPpNpbnCI,Storm Caster,I remember when Pewd&#39;s profile picture used to be the Bro. Anyone else remember too?
2868,5pEPpNpbnCI,mrdicster,The good old days...
2869,5pEPpNpbnCI,Omsy,"<a href=""https://www.youtube.com/watch?v=5pEPpNpbnCI&amp;t=0m40s"">0:40</a>"
2870,5pEPpNpbnCI,Skeleton,Aye still hit the same after 6 years
2871,5pEPpNpbnCI,sandro maghlakelidze,im still here
2872,5pEPpNpbnCI,Emile Mcgee,Still hits so good in the feels ??
2873,5pEPpNpbnCI,DAMIAN,"Me acuerdo que tenia descargada esta cancion en mi celular y en mi computadora, sigue siendo muy buena, fue parte de mi infancia"
2874,5pEPpNpbnCI,Miku / kady,Who still watches the song
2875,5pEPpNpbnCI,TTWT,What a fuckin-
2876,5pEPpNpbnCI,DemonWolfKing,I remember listening to this back in middle school ?? still a great song
2877,5pEPpNpbnCI,Shark,when hard
2878,5pEPpNpbnCI,Gold,You are really a good person and the video came at the right time
2879,5pEPpNpbnCI,ifartwhenpeopledontlook,i miss when his profile photo was the brofist??
2880,5pEPpNpbnCI,DanoDev,Wow I did not realize the jokes in this video lmao
2881,5pEPpNpbnCI,Connor Hunter,I watch roomie now didn&#39;t know I liked him 6 years ago
2882,5pEPpNpbnCI,X-Raven-Savage YT,Everyone watching this bro fist his subscribe button
2883,5pEPpNpbnCI,Jeff Valladores,I came here to rewatch this i really have a fuckked up year I miss the go ol days
2884,5pEPpNpbnCI,Derek,THOUGHT THIS WAS TUBER SIMULATOR 2 ????
2885,5pEPpNpbnCI,suzo,I remember this brooooo
2886,5pEPpNpbnCI,ZaXh Studio,Nostalgic days
2887,5pEPpNpbnCI,Storm Caster,I remember when Pewd&#39;s profile picture used to be the Bro. Anyone else remember too?
2888,5pEPpNpbnCI,mrdicster,The good old days...
2889,5pEPpNpbnCI,Omsy,"<a href=""https://www.youtube.com/watch?v=5pEPpNpbnCI&amp;t=0m40s"">0:40</a>"
2890,5pEPpNpbnCI,Skeleton,Aye still hit the same after 6 years
2891,5pEPpNpbnCI,sandro maghlakelidze,im still here
2892,5pEPpNpbnCI,Emile Mcgee,Still hits so good in the feels ??
2893,5pEPpNpbnCI,DAMIAN,"Me acuerdo que tenia descargada esta cancion en mi celular y en mi computadora, sigue siendo muy buena, fue parte de mi infancia"
2894,5pEPpNpbnCI,Miku / kady,Who still watches the song
2895,5pEPpNpbnCI,TTWT,What a fuckin-
2896,5pEPpNpbnCI,DemonWolfKing,I remember listening to this back in middle school ?? still a great song
2897,5pEPpNpbnCI,Shark,when hard
2898,5pEPpNpbnCI,Gold,You are really a good person and the video came at the right time
2899,5pEPpNpbnCI,ifartwhenpeopledontlook,i miss when his profile photo was the brofist??
2900,5pEPpNpbnCI,DanoDev,Wow I did not realize the jokes in this video lmao
2901,5pEPpNpbnCI,Connor Hunter,I watch roomie now didn&#39;t know I liked him 6 years ago
2902,5pEPpNpbnCI,X-Raven-Savage YT,Everyone watching this bro fist his subscribe button
2903,5pEPpNpbnCI,Jeff Valladores,I came here to rewatch this i really have a fuckked up year I miss the go ol days
2904,5pEPpNpbnCI,Derek,THOUGHT THIS WAS TUBER SIMULATOR 2 ????
2905,5pEPpNpbnCI,suzo,I remember this brooooo
2906,5pEPpNpbnCI,ZaXh Studio,Nostalgic days
2907,5pEPpNpbnCI,Storm Caster,I remember when Pewd&#39;s profile picture used to be the Bro. Anyone else remember too?
2908,5pEPpNpbnCI,mrdicster,The good old days...
2909,5pEPpNpbnCI,Omsy,"<a href=""https://www.youtube.com/watch?v=5pEPpNpbnCI&amp;t=0m40s"">0:40</a>"
2910,5pEPpNpbnCI,Skeleton,Aye still hit the same after 6 years
2911,5pEPpNpbnCI,sandro maghlakelidze,im still here
2912,5pEPpNpbnCI,Emile Mcgee,Still hits so good in the feels ??
2913,5pEPpNpbnCI,DAMIAN,"Me acuerdo que tenia descargada esta cancion en mi celular y en mi computadora, sigue siendo muy buena, fue parte de mi infancia"
2914,5pEPpNpbnCI,Miku / kady,Who still watches the song
2915,5pEPpNpbnCI,TTWT,What a fuckin-
2916,5pEPpNpbnCI,DemonWolfKing,I remember listening to this back in middle school ?? still a great song
2917,5pEPpNpbnCI,Shark,when hard
2918,5pEPpNpbnCI,Gold,You are really a good person and the video came at the right time
2919,5pEPpNpbnCI,ifartwhenpeopledontlook,i miss when his profile photo was the brofist??
2920,5pEPpNpbnCI,DanoDev,Wow I did not realize the jokes in this video lmao
2921,5pEPpNpbnCI,Connor Hunter,I watch roomie now didn&#39;t know I liked him 6 years ago
2922,5pEPpNpbnCI,X-Raven-Savage YT,Everyone watching this bro fist his subscribe button
2923,5pEPpNpbnCI,Jeff Valladores,I came here to rewatch this i really have a fuckked up year I miss the go ol days
2924,5pEPpNpbnCI,Derek,THOUGHT THIS WAS TUBER SIMULATOR 2 ????
2925,5pEPpNpbnCI,suzo,I remember this brooooo
2926,3IL87zjvEx8,KT,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=6m24s"">6:24</a> DEEEP mâm"
2927,3IL87zjvEx8,squishycat,I&#39;m watching this because of YIAY
2928,3IL87zjvEx8,theAffanmo,"L <a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=0m24s"">0:24</a>"
2929,3IL87zjvEx8,Kurt Cyrus Garche,when you forget to have your dogs balls off
2930,3IL87zjvEx8,ClabStrin,least viewed video lol
2931,3IL87zjvEx8,WOKJAK [ TAMIL],Newest comments
2932,3IL87zjvEx8,shouting Viking,Usotski
2933,3IL87zjvEx8,CarmanePT,I like PewDiePie and MrBeast
2934,3IL87zjvEx8,Vjetnam?ik,"Newest comment, least viewed"
2935,3IL87zjvEx8,Drover Z,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=7m48s"">7:48</a>"
2936,3IL87zjvEx8,Copyman,Least popular video
2937,3IL87zjvEx8,Mr Bolopy,2022!
2938,3IL87zjvEx8,The Duck Web,Least viewed
2939,3IL87zjvEx8,The Coco Bean,Wow This is his least viewed video and it has 8 million views
2940,3IL87zjvEx8,Thimbaiah,That marzia meme in the intro was ??
2941,3IL87zjvEx8,Carl,To this time you haven&#39;t measured my pp
2942,3IL87zjvEx8,Sam Walsh,536K people are idiotchen
2943,3IL87zjvEx8,Swedish Boy,He looks like Marc Gasol
2944,3IL87zjvEx8,Jayvee asis,3 words lightmode better
2945,3IL87zjvEx8,alle hermionie Kitchens,PewDiePie: can you please stop with the hair thing?<br>Jacksepticeye: no no they will never <br>MEANWHILE ON JACK&#39;S SUB...<br>SHAWN MCGLOCKLIN
2946,3IL87zjvEx8,KT,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=6m24s"">6:24</a> DEEEP mâm"
2947,3IL87zjvEx8,squishycat,I&#39;m watching this because of YIAY
2948,3IL87zjvEx8,theAffanmo,"L <a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=0m24s"">0:24</a>"
2949,3IL87zjvEx8,Kurt Cyrus Garche,when you forget to have your dogs balls off
2950,3IL87zjvEx8,ClabStrin,least viewed video lol
2951,3IL87zjvEx8,WOKJAK [ TAMIL],Newest comments
2952,3IL87zjvEx8,shouting Viking,Usotski
2953,3IL87zjvEx8,CarmanePT,I like PewDiePie and MrBeast
2954,3IL87zjvEx8,Vjetnam?ik,"Newest comment, least viewed"
2955,3IL87zjvEx8,Drover Z,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=7m48s"">7:48</a>"
2956,3IL87zjvEx8,Copyman,Least popular video
2957,3IL87zjvEx8,Mr Bolopy,2022!
2958,3IL87zjvEx8,The Duck Web,Least viewed
2959,3IL87zjvEx8,The Coco Bean,Wow This is his least viewed video and it has 8 million views
2960,3IL87zjvEx8,Thimbaiah,That marzia meme in the intro was ??
2961,3IL87zjvEx8,Carl,To this time you haven&#39;t measured my pp
2962,3IL87zjvEx8,Sam Walsh,536K people are idiotchen
2963,3IL87zjvEx8,Swedish Boy,He looks like Marc Gasol
2964,3IL87zjvEx8,Jayvee asis,3 words lightmode better
2965,3IL87zjvEx8,alle hermionie Kitchens,PewDiePie: can you please stop with the hair thing?<br>Jacksepticeye: no no they will never <br>MEANWHILE ON JACK&#39;S SUB...<br>SHAWN MCGLOCKLIN
2966,3IL87zjvEx8,KT,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=6m24s"">6:24</a> DEEEP mâm"
2967,3IL87zjvEx8,squishycat,I&#39;m watching this because of YIAY
2968,3IL87zjvEx8,theAffanmo,"L <a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=0m24s"">0:24</a>"
2969,3IL87zjvEx8,Kurt Cyrus Garche,when you forget to have your dogs balls off
2970,3IL87zjvEx8,ClabStrin,least viewed video lol
2971,3IL87zjvEx8,WOKJAK [ TAMIL],Newest comments
2972,3IL87zjvEx8,shouting Viking,Usotski
2973,3IL87zjvEx8,CarmanePT,I like PewDiePie and MrBeast
2974,3IL87zjvEx8,Vjetnam?ik,"Newest comment, least viewed"
2975,3IL87zjvEx8,Drover Z,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=7m48s"">7:48</a>"
2976,3IL87zjvEx8,Copyman,Least popular video
2977,3IL87zjvEx8,Mr Bolopy,2022!
2978,3IL87zjvEx8,The Duck Web,Least viewed
2979,3IL87zjvEx8,The Coco Bean,Wow This is his least viewed video and it has 8 million views
2980,3IL87zjvEx8,Thimbaiah,That marzia meme in the intro was ??
2981,3IL87zjvEx8,Carl,To this time you haven&#39;t measured my pp
2982,3IL87zjvEx8,Sam Walsh,536K people are idiotchen
2983,3IL87zjvEx8,Swedish Boy,He looks like Marc Gasol
2984,3IL87zjvEx8,Jayvee asis,3 words lightmode better
2985,3IL87zjvEx8,alle hermionie Kitchens,PewDiePie: can you please stop with the hair thing?<br>Jacksepticeye: no no they will never <br>MEANWHILE ON JACK&#39;S SUB...<br>SHAWN MCGLOCKLIN
2986,3IL87zjvEx8,KT,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=6m24s"">6:24</a> DEEEP mâm"
2987,3IL87zjvEx8,squishycat,I&#39;m watching this because of YIAY
2988,3IL87zjvEx8,theAffanmo,"L <a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=0m24s"">0:24</a>"
2989,3IL87zjvEx8,Kurt Cyrus Garche,when you forget to have your dogs balls off
2990,3IL87zjvEx8,ClabStrin,least viewed video lol
2991,3IL87zjvEx8,WOKJAK [ TAMIL],Newest comments
2992,3IL87zjvEx8,shouting Viking,Usotski
2993,3IL87zjvEx8,CarmanePT,I like PewDiePie and MrBeast
2994,3IL87zjvEx8,Vjetnam?ik,"Newest comment, least viewed"
2995,3IL87zjvEx8,Drover Z,"<a href=""https://www.youtube.com/watch?v=3IL87zjvEx8&amp;t=7m48s"">7:48</a>"
2996,3IL87zjvEx8,Copyman,Least popular video
2997,3IL87zjvEx8,Mr Bolopy,2022!
2998,3IL87zjvEx8,The Duck Web,Least viewed
2999,3IL87zjvEx8,The Coco Bean,Wow This is his least viewed video and it has 8 million views
3000,3IL87zjvEx8,Thimbaiah,That marzia meme in the intro was ??
3001,3IL87zjvEx8,Carl,To this time you haven&#39;t measured my pp
3002,3IL87zjvEx8,Sam Walsh,536K people are idiotchen
3003,3IL87zjvEx8,Swedish Boy,He looks like Marc Gasol
3004,3IL87zjvEx8,Jayvee asis,3 words lightmode better
3005,3IL87zjvEx8,alle hermionie Kitchens,PewDiePie: can you please stop with the hair thing?<br>Jacksepticeye: no no they will never <br>MEANWHILE ON JACK&#39;S SUB...<br>SHAWN MCGLOCKLIN
3006,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
3007,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
3008,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
3009,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
3010,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
